Country Name,Country Code,Indicator Name,Indicator Code,region,Image URL,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Australia,AUS,Population density (people per sq. km of land area),EN.POP.DNST,Oceania,https://www.countryflags.io/au/flat/64.png,,1.3645652990000001,1.398279161,1.425354386,1.453601135,1.482368561,1.5166031009999998,1.535868164,1.5632037280000002,1.5962667430000002,1.628028065,1.684000885,1.715241529,1.7416659069999998,1.786313995,1.8084427840000001,1.826666493,1.84736342,1.868971532,1.889277951,1.912448095,1.943037892,1.975710399,2.000572745,2.023352381,2.051208622,2.085104721,2.117061297,2.151985733,2.188719524,2.22135298,2.249847051,2.2773127840000003,2.2997019119999997,2.32417375,2.352420499,2.383530974,2.41034586,2.435598714,2.463585124,2.4931335669999997,2.526977598,2.558009971,2.589771292,2.6199705819999997,2.654777866,2.694232196,2.7111151610000004,2.7659945589999997,2.823594496,2.867858584,2.90798641,2.95920037,3.0105735260000004,3.055814795,3.100112596,3.1449355310000002,3.198361419,3.249129487,3.140822516,3.171937071,3.203051625,3.234166179,3.265280733,3.296395287,3.327509841,3.358624395,3.389738949,3.420853503,3.451968057,3.483082612,3.514197166,3.54531172,3.576426274,3.607540828,3.638655382,3.669769936,3.70088449,3.731999044,3.763113598,3.794228152,3.825342707,3.856457261,3.887571815,3.918686369,3.949800923,3.980915477,4.012030031,4.043144585,4.074259139,4.105373693,4.136488247,4.167602802,4.198717356,4.22983191,4.260946464,4.292061018,4.323175572,4.354290126,4.38540468,4.416519234,4.447633788,4.478748342,4.509862897,4.540977451,4.572092005,4.603206559,4.634321113,4.665435667,4.696550221,4.727664775,4.758779329,4.789893883,4.821008437,4.852122992,4.883237546,4.9143521,4.945466654,4.976581208,5.007695762,5.038810316,5.06992487,5.101039424,5.132153978,5.163268532,5.194383087,5.225497641,5.256612195,5.287726749,5.318841303,5.349955857,5.381070411,5.412184965,5.443299519,5.474414073,5.505528627,5.536643182,5.567757736,5.59887229,5.629986844,5.661101398
Austria,AUT,Population density (people per sq. km of land area),EN.POP.DNST,Europe,https://www.countryflags.io/at/flat/64.png,,85.81132235,86.3388714,86.8952652,87.47639864,88.04660935,88.66633567,89.33153306,89.79659724,90.10722935,90.42245096,90.8268588,91.35627271,91.86382901,92.02031969,91.77649552,91.61449504,91.64967304,91.57550254,91.41953257,91.41962945,91.6530637,91.71881812,91.5707193,91.56495519,91.60795592,91.66619036,91.72421894,91.85416566,92.26891499,92.97469121,93.90761686,94.94682732,95.73302252,96.10217970000001,96.24943085,96.37947445,96.4887503,96.59468394,96.78280455,97.01581497,97.38790264,97.86821264,98.34612497,98.95817389,99.63464519,100.1288569,100.456383,100.77134579999999,101.0356656,101.2874302,101.6417364,102.11486540000001,102.7471302,103.56332420000001,104.73079270000001,105.86949340000001,106.6074453,107.2069267,104.0818619,104.3911383,104.7004148,105.0096912,105.3189677,105.6282441,105.9375206,106.246797,106.5560735,106.8653499,107.1746264,107.4839028,107.7931793,108.1024557,108.4117322,108.7210087,109.0302851,109.3395616,109.648838,109.9581145,110.2673909,110.5766674,110.8859438,111.1952203,111.5044967,111.8137732,112.1230496,112.4323261,112.7416026,113.050879,113.3601555,113.6694319,113.9787084,114.2879848,114.5972613,114.9065377,115.2158142,115.5250906,115.8343671,116.1436435,116.45292,116.7621964,117.0714729,117.3807494,117.6900258,117.9993023,118.3085787,118.6178552,118.9271316,119.2364081,119.5456845,119.854961,120.1642374,120.4735139,120.7827903,121.0920668,121.4013432,121.7106197,122.0198962,122.3291726,122.6384491,122.9477255,123.257002,123.5662784,123.8755549,124.1848313,124.4941078,124.8033842,125.1126607,125.4219371,125.7312136,126.0404901,126.3497665,126.659043,126.9683194,127.2775959,127.5868723,127.8961488,128.2054252,128.5147017,128.8239781,129.1332546
Azerbaijan,AZE,Population density (people per sq. km of land area),EN.POP.DNST,Asia,https://www.countryflags.io/az/flat/64.png,,48.43147434,50.12708942,51.85391206,53.55500679,55.18835094,56.73748152,58.20767391,59.60599397,60.948207700000005,62.24717305,63.50302222,64.71349604,65.888965,67.04245527,68.18478196,69.32142471,70.45594049,71.59504669,72.74523234,73.91197712,75.09660286,76.30115241,77.53306416,78.80097817,80.10919644,81.45720225,82.83750916,84.23792014,85.64212841,86.02809522,87.37397407,88.70783406,90.06572965,91.29144071,92.34891692,93.28622538,94.19048771,95.23178903,96.52076658,97.43477998,98.19378742,98.91246693,99.62372121,100.4753702,101.52250179999999,102.6725292,103.8533638,106.05976000000001,108.2912879,109.54234939999999,110.9763389,112.4607929,113.9234754,115.34881659999999,116.73107949999999,118.033289,119.19720579999999,120.26531990000001,120.5775537,121.7807414,122.9839291,124.1871168,125.3903045,126.5934922,127.7966799,128.9998676,130.2030553,131.406243,132.6094307,133.8126184,135.0158061,136.2189938,137.4221815,138.6253693,139.828557,141.0317447,142.2349324,143.4381201,144.6413078,145.8444955,147.0476832,148.2508709,149.4540586,150.6572463,151.860434,153.0636217,154.2668094,155.4699971,156.6731848,157.8763725,159.0795602,160.2827479,161.4859356,162.6891233,163.892311,165.0954987,166.2986864,167.5018741,168.7050618,169.9082495,171.1114372,172.3146249,173.5178126,174.7210003,175.924188,177.1273758,178.3305635,179.5337512,180.7369389,181.9401266,183.1433143,184.346502,185.5496897,186.7528774,187.9560651,189.1592528,190.3624405,191.5656282,192.7688159,193.9720036,195.1751913,196.378379,197.5815667,198.7847544,199.9879421,201.1911298,202.3943175,203.5975052,204.8006929,206.0038806,207.2070683,208.410256,209.6134437,210.8166314,212.0198191,213.2230068,214.4261945,215.6293823,216.83257,218.0357577
"Bahamas, The",BHS,Population density (people per sq. km of land area),EN.POP.DNST,Americas,https://www.countryflags.io/bs/flat/64.png,,11.5005994,12.097002999999999,12.72117882,13.35754246,13.99190809,14.62357642,15.24675325,15.84895105,16.41038961,16.92077922,17.37152847,17.76883117,18.13356643,18.49350649,18.87072927,19.27162837,19.69040959,20.12767233,20.57782218,21.03806194,21.51108891,21.9964036,22.48591409,22.96933067,23.43436563,23.87782218,24.302797199999997,24.72037962,25.14815185,25.596703299999998,26.07472527,26.57632368,27.07982018,27.55704296,27.99040959,28.36943057,28.70709291,29.03066933,29.37682318,29.77532468,30.23156843,30.73526474,31.28161838,31.85754246,32.45344655,33.07022977,33.70519481,34.33376623,34.92547453,35.45874126,35.92177822,36.32207792,36.68011988,37.02627373,37.38321678,37.75534466,38.13796204,38.52547453,39.15151346,39.61576806,40.08002267,40.54427727,41.00853188,41.47278648,41.93704109,42.40129569,42.8655503,43.3298049,43.79405951,44.25831411,44.72256872,45.18682332,45.65107793,46.11533253,46.57958714,47.04384174,47.50809635,47.97235095,48.43660556,48.90086016,49.36511476,49.82936937,50.29362397,50.75787858,51.22213318,51.68638779,52.15064239,52.614897,53.0791516,53.54340621,54.00766081,54.47191542,54.93617002,55.40042463,55.86467923,56.32893384,56.79318844,57.25744305,57.72169765,58.18595226,58.65020686,59.11446147,59.57871607,60.04297067,60.50722528,60.97147988,61.43573449,61.89998909,62.3642437,62.8284983,63.29275291,63.75700751,64.22126212,64.68551672,65.14977133,65.61402593,66.07828054,66.54253514,67.00678975,67.47104435,67.93529896,68.39955356,68.86380817,69.32806277,69.79231738,70.25657198,70.72082658,71.18508119,71.64933579,72.1135904,72.577845,73.04209961,73.50635421,73.97060882,74.43486342,74.89911803,75.36337263,75.82762724,76.29188184,76.75613645
Bahrain,BHR,Population density (people per sq. km of land area),EN.POP.DNST,Asia,https://www.countryflags.io/bh/flat/64.png,,243.32463769999998,250.93333330000002,258.17391299999997,265.0536232,271.63913039999994,277.942029,284.14927539999996,290.8014493,298.6130435,308.12318839999995,319.2927536,332.1086957,347.1405797,365.08840580000003,386.29420289999996,411.2347826,439.384058,468.8014493,496.8101449,521.5768116,542.2028986,559.3478261,574.5710144999999,590.1811594,607.8666667,628.2318841,650.6826087000001,674.2,697.2275362,718.7405797,738.7826087000001,736.7408451,755.2253521,774.0605634,793.9394366,815.0225352000001,837.9309859,864.3661972000001,896.5366197000001,936.0718310000001,982.4577465,1035.416901,1081.5388890000002,1136.772603,1201.572973,1295.159459,1381.225333,1466.632895,1559.310526,1628.425262,1666.42901,1688.237662,1707.82987,1732.911837,1763.3045579999998,1832.636175,1920.4035239999998,2017.2737,1699.46739,1728.832179,1758.196969,1787.561759,1816.926548,1846.291338,1875.656127,1905.020917,1934.385707,1963.750496,1993.115286,2022.480075,2051.844865,2081.209655,2110.574444,2139.939234,2169.304023,2198.668813,2228.033603,2257.398392,2286.763182,2316.127971,2345.492761,2374.857551,2404.22234,2433.58713,2462.95192,2492.316709,2521.681499,2551.046288,2580.411078,2609.775868,2639.140657,2668.505447,2697.870236,2727.235026,2756.599816,2785.964605,2815.329395,2844.694184,2874.058974,2903.423764,2932.788553,2962.153343,2991.518132,3020.882922,3050.247712,3079.612501,3108.977291,3138.342081,3167.70687,3197.07166,3226.436449,3255.801239,3285.166029,3314.530818,3343.895608,3373.260397,3402.625187,3431.989977,3461.354766,3490.719556,3520.084345,3549.449135,3578.813925,3608.178714,3637.543504,3666.908293,3696.273083,3725.637873,3755.002662,3784.367452,3813.732242,3843.097031,3872.461821,3901.82661,3931.1914,3960.55619,3989.920979,4019.285769,4048.650558,4078.015348
Bangladesh,BGD,Population density (people per sq. km of land area),EN.POP.DNST,Asia,https://www.countryflags.io/bd/flat/64.png,,379.2182761,389.8913498,401.0294768,412.85792430000004,425.48292230000004,439.10005379999996,453.51654759999997,467.9915034,481.5223554,493.4507337,503.43115159999996,511.8360989,519.6092033,528.0958208000001,538.2676577000001,550.4523392000001,564.3664746000001,579.6268878999999,595.5984097999999,611.8114082000001,628.1594453,644.7885611,661.7691864,679.2388492,697.274203,715.8915495,734.9709073,754.2932319,773.5691557,792.5939617,811.2401245,829.5590688999999,847.7424829,866.0803795,884.7655374,903.8175617,923.1048936000001,942.4814857000001,961.7396558,980.7010370999999,999.3754475,1017.7313210000001,1035.5043640000001,1052.365614,1068.107129,1082.5932779999998,1095.954337,1108.582369,1121.032473,1133.713068,1146.760221,1160.081486,1173.578213,1187.0643539999999,1200.4015980000001,1213.573327,1226.631274,1239.5793119999998,1269.481073,1285.545559,1301.610045,1317.67453,1333.739016,1349.803502,1365.867988,1381.932473,1397.996959,1414.061445,1430.125931,1446.190417,1462.254902,1478.319388,1494.383874,1510.44836,1526.512845,1542.577331,1558.641817,1574.706303,1590.770789,1606.835274,1622.89976,1638.964246,1655.028732,1671.093218,1687.157703,1703.222189,1719.286675,1735.351161,1751.415646,1767.480132,1783.544618,1799.609104,1815.67359,1831.738075,1847.802561,1863.867047,1879.931533,1895.996018,1912.060504,1928.12499,1944.189476,1960.253962,1976.318447,1992.382933,2008.447419,2024.511905,2040.576391,2056.640876,2072.705362,2088.769848,2104.834334,2120.898819,2136.963305,2153.027791,2169.092277,2185.156763,2201.221248,2217.285734,2233.35022,2249.414706,2265.479191,2281.543677,2297.608163,2313.672649,2329.737135,2345.80162,2361.866106,2377.930592,2393.995078,2410.059564,2426.124049,2442.188535,2458.253021,2474.317507,2490.381992,2506.446478,2522.510964,2538.57545,2554.639936,2570.704421
Barbados,BRB,Population density (people per sq. km of land area),EN.POP.DNST,Americas,https://www.countryflags.io/bb/flat/64.png,,538.8790698,541.0069767000001,543.3255813999999,545.5488372000001,547.472093,549.0418605000001,550.3697674,551.7232558,553.3837209,555.572093,558.3581395,561.6627907000001,565.2767442,568.9395348999999,572.4511627999999,575.7744186000001,578.9232557999999,581.8674419,584.5372093,586.9627907,589.0651163,590.8883721,592.5302326000001,594.1790698,595.9604651000001,597.9232557999999,600.0441860000001,602.2720929999999,604.5511627999999,606.827907,609.0813952999999,611.3627907,613.6604651,616.0302326000001,618.5,621.0441860000001,623.6906977000001,626.3627907,628.9558139999999,631.4302326000001,633.7209302,635.872093,637.9744186,640.1953488,642.6116279,645.2953487999999,648.1395349,651.0372093,653.7302326,656.1186047,658.1093023,659.7674419,661.1534884,662.3837209,663.5441860000001,664.6418605,665.6581395,666.6069767000001,675.2151564,677.5707855,679.9264146,682.2820437,684.6376728,686.9933019,689.348931,691.7045601,694.0601892,696.4158183,698.7714474,701.1270765,703.4827056,705.8383347,708.1939638,710.5495929,712.905222,715.2608511,717.6164802,719.9721093,722.3277384,724.6833675,727.0389966,729.3946257,731.7502548,734.105884,736.4615131,738.8171422,741.1727713,743.5284004,745.8840295,748.2396586,750.5952877,752.9509168,755.3065459,757.662175,760.0178041,762.3734332,764.7290623,767.0846914,769.4403205,771.7959496,774.1515787,776.5072078,778.8628369,781.218466,783.5740951,785.9297242,788.2853533,790.6409824,792.9966115,795.3522406,797.7078697,800.0634988,802.4191279,804.774757,807.1303861,809.4860153,811.8416444,814.1972735,816.5529026,818.9085317,821.2641608,823.6197899,825.975419,828.3310481,830.6866772,833.0423063,835.3979354,837.7535645,840.1091936,842.4648227,844.8204518,847.1760809,849.53171,851.8873391,854.2429682,856.5985973,858.9542264,861.3098555,863.6654846,866.0211137
Belarus,BLR,Population density (people per sq. km of land area),EN.POP.DNST,Europe,https://www.countryflags.io/by/flat/64.png,,40.77704595,41.17495563,41.59550385,42.02437389,42.44724906,42.87367383,43.31319266,43.75148886,44.17424571,44.56714652,44.93973575,45.30155788,45.63829619,45.935634,46.17925458,46.39617432,46.65253402,46.95819365,47.249063299999996,47.53993295,47.87024256,48.19562217,48.52593177,48.85624137,49.17669099,49.51193059,49.84717018,49.99014001,50.13803983,50.23170972,50.25635969,50.36481956,50.47820943,50.4190495,50.25635969,50.08873989,49.87675015,49.64011043,49.43175902,49.19941826,48.94768783,48.6394912,48.30029581,47.97665796,47.64539269,47.33821587,47.1215032,46.95901922,46.87291687,46.77468211,46.686570399999994,46.6438076,46.65166793,46.67867468,46.75194176,46.8083514,46.79224208,46.7287999,49.51909189,49.60088316,49.68267443,49.7644657,49.84625697,49.92804824,50.00983951,50.09163078,50.17342205,50.25521332,50.33700459,50.41879586,50.50058713,50.5823784,50.66416967,50.74596094,50.82775221,50.90954348,50.99133475,51.07312602,51.15491729,51.23670856,51.31849983,51.4002911,51.48208237,51.56387364,51.64566491,51.72745618,51.80924745,51.89103872,51.97283,52.05462127,52.13641254,52.21820381,52.29999508,52.38178635,52.46357762,52.54536889,52.62716016,52.70895143,52.7907427,52.87253397,52.95432524,53.03611651,53.11790778,53.19969905,53.28149032,53.36328159,53.44507286,53.52686413,53.6086554,53.69044667,53.77223794,53.85402921,53.93582048,54.01761175,54.09940302,54.18119429,54.26298556,54.34477683,54.4265681,54.50835937,54.59015064,54.67194191,54.75373318,54.83552446,54.91731573,54.999107,55.08089827,55.16268954,55.24448081,55.32627208,55.40806335,55.48985462,55.57164589,55.65343716,55.73522843,55.8170197,55.89881097,55.98060224,56.06239351,56.14418478
Belgium,BEL,Population density (people per sq. km of land area),EN.POP.DNST,Europe,https://www.countryflags.io/be/flat/64.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.54854689999996,339.71499339999997,341.2412483,342.6728203,344.1590819,346.0573646,348.347358,350.9147952,353.6979194,356.555251,359.82780710000003,364.5397622,366.8075297,368.5405218,370.180218,372.33143989999996,374.22133419999994,375.66571989999994,377.2149273,381.1742126,383.5482726,385.9223326,388.2963926,390.6704526,393.0445126,395.4185726,397.7926326,400.1666926,402.5407526,404.9148126,407.2888726,409.6629326,412.0369926,414.4110526,416.7851126,419.1591726,421.5332326,423.9072926,426.2813526,428.6554126,431.0294726,433.4035326,435.7775926,438.1516526,440.5257126,442.8997726,445.2738326,447.6478927,450.0219527,452.3960127,454.7700727,457.1441327,459.5181927,461.8922527,464.2663127,466.6403727,469.0144327,471.3884927,473.7625527,476.1366127,478.5106727,480.8847327,483.2587927,485.6328527,488.0069127,490.3809727,492.7550327,495.1290927,497.5031527,499.8772127,502.2512727,504.6253327,506.9993927,509.3734527,511.7475127,514.1215727,516.4956327,518.8696927,521.2437527,523.6178127,525.9918727,528.3659327,530.7399927,533.1140527,535.4881127,537.8621727,540.2362327,542.6102927,544.9843527,547.3584127,549.7324727,552.1065327,554.4805927,556.8546527,559.2287127,561.6027727,563.9768327,566.3508927,568.7249527,571.0990127,573.4730727
Belize,BLZ,Population density (people per sq. km of land area),EN.POP.DNST,Americas,https://www.countryflags.io/bz/flat/64.png,,4.151819377,4.269355546,4.391231916000001,4.518588338,4.6523016219999995,4.7938185010000005,4.940464708,5.088163086000001,5.228452433,5.356510302,5.470977641,5.574309512999999,5.668303376,5.756554143,5.842174485,5.924901359,6.005655414,6.092284086,6.194870671,6.31981587,6.469355546,6.6418237620000005,6.83130206,7.029679965,7.23020605,7.433932486000001,7.642262166,7.848662867000001,8.043358176,8.222358615,8.37913196,8.519245945,8.663831652999999,8.841736081,9.073345024,9.367119684,9.714160456,10.09399386,10.4773345,10.84239369,11.18206927,11.50276195,11.81170539,12.12205173,12.44191144,12.77198597,13.10938185,13.45124945,13.79460763,14.13695747,14.47772907,14.81806225,15.156291099999999,15.49171416,15.82345463,16.15081105,16.47387111,16.79399386,15.5125608,15.73150418,15.95044757,16.16939095,16.38833433,16.60727772,16.8262211,17.04516449,17.26410787,17.48305125,17.70199464,17.92093802,18.13988141,18.35882479,18.57776817,18.79671156,19.01565494,19.23459833,19.45354171,19.67248509,19.89142848,20.11037186,20.32931524,20.54825863,20.76720201,20.9861454,21.20508878,21.42403216,21.64297555,21.86191893,22.08086232,22.2998057,22.51874908,22.73769247,22.95663585,23.17557924,23.39452262,23.613466,23.83240939,24.05135277,24.27029616,24.48923954,24.70818292,24.92712631,25.14606969,25.36501308,25.58395646,25.80289984,26.02184323,26.24078661,26.45973,26.67867338,26.89761676,27.11656015,27.33550353,27.55444692,27.7733903,27.99233368,28.21127707,28.43022045,28.64916384,28.86810722,29.0870506,29.30599399,29.52493737,29.74388076,29.96282414,30.18176752,30.40071091,30.61965429,30.83859767,31.05754106,31.27648444,31.49542783,31.71437121,31.93331459,32.15225798,32.37120136,32.59014475,32.80908813,33.02803151,33.2469749
Benin,BEN,Population density (people per sq. km of land area),EN.POP.DNST,Africa,https://www.countryflags.io/bj/flat/64.png,,21.86827776,22.19666548,22.55107308,22.93335403,23.34476765,23.78644023,24.25777758,24.75691735,25.28078219,25.82777581,26.39741043,26.99154842,27.61329372,28.26722242,28.95676658,29.68404576,30.44908656,31.25166726,32.09051082,32.96528024,33.87839659,34.83251153,35.82785562,36.86430472,37.94342852,39.06089039,40.22049486,41.44068819,42.74579638,44.15125931,45.66778113,47.28452465,48.9691646,50.67594892,52.37280951,54.04628414,55.70804363,57.38085314,59.09984037,60.88995211,62.75924973,64.69842143,66.69523767,68.73008159,70.78950869,72.87067222,74.98042746,77.12771373,79.32518624,81.58264455,83.90235899,86.28279532,88.72461866,91.22775807,93.79169918,96.41776339,99.10610145,101.8539198,91.015195,92.3988792,93.78256339,95.16624759,96.54993179,97.93361598,99.31730018,100.7009844,102.0846686,103.4683528,104.852037,106.2357212,107.6194054,109.0030896,110.3867738,111.7704579,113.1541421,114.5378263,115.9215105,117.3051947,118.6888789,120.0725631,121.4562473,122.8399315,124.2236157,125.6072999,126.9909841,128.3746683,129.7583525,131.1420367,132.5257209,133.9094051,135.2930893,136.6767735,138.0604577,139.4441419,140.8278261,142.2115103,143.5951945,144.9788787,146.3625629,147.7462471,149.1299313,150.5136155,151.8972996,153.2809838,154.664668,156.0483522,157.4320364,158.8157206,160.1994048,161.583089,162.9667732,164.3504574,165.7341416,167.1178258,168.50151,169.8851942,171.2688784,172.6525626,174.0362468,175.419931,176.8036152,178.1872994,179.5709836,180.9546678,182.338352,183.7220362,185.1057204,186.4894046,187.8730888,189.256773,190.6404571,192.0241413,193.4078255,194.7915097,196.1751939,197.5588781,198.9425623,200.3262465,201.7099307,203.0936149
Bermuda,BMU,Population density (people per sq. km of land area),EN.POP.DNST,Americas,https://www.countryflags.io/bm/flat/64.png,,842.5925777000001,862.9629477,883.3333177000001,905.5555396,927.7777614,944.4444277999999,962.9629460000001,981.4814641,999.9999822999999,1018.518501,1011.111093,1003.703686,996.2962787,988.8888714,981.4814641,985.1851677999999,988.8888714,992.5925751,996.2962787,1012.4073900000001,1019.444426,1026.833315,1035.740722,1044.870352,1053.6666480000001,1062.6296109999998,1071.277759,1080.4999810000002,1089.648129,1098.62961,1092.981462,1085.0925730000001,1090.925907,1098.518499,1106.407388,1113.49998,1120.314795,1128.574054,1134.907387,1145.055535,1157.4814609999999,1165.037016,1172.685164,1180.37035,1188.037016,1194.870349,1201.629608,1208.759238,1215.48146,1205.999979,1195.629609,1199.9629419999999,1203.722201,1206.277756,1208.129608,1195.4629419999999,1182.851831,1184.592572,1247.376936,1253.160034,1258.943133,1264.726232,1270.509331,1276.292429,1282.075528,1287.858627,1293.641725,1299.424824,1305.207923,1310.991021,1316.77412,1322.557219,1328.340318,1334.123416,1339.906515,1345.689614,1351.472712,1357.255811,1363.03891,1368.822009,1374.605107,1380.388206,1386.171305,1391.954403,1397.737502,1403.520601,1409.3037,1415.086798,1420.869897,1426.652996,1432.436094,1438.219193,1444.002292,1449.785391,1455.568489,1461.351588,1467.134687,1472.917785,1478.700884,1484.483983,1490.267081,1496.05018,1501.833279,1507.616378,1513.399476,1519.182575,1524.965674,1530.748772,1536.531871,1542.31497,1548.098069,1553.881167,1559.664266,1565.447365,1571.230463,1577.013562,1582.796661,1588.57976,1594.362858,1600.145957,1605.929056,1611.712154,1617.495253,1623.278352,1629.061451,1634.844549,1640.627648,1646.410747,1652.193845,1657.976944,1663.760043,1669.543141,1675.32624,1681.109339,1686.892438,1692.675536,1698.458635,1704.241734,1710.024832,1715.807931
Bhutan,BTN,Population density (people per sq. km of land area),EN.POP.DNST,Asia,https://www.countryflags.io/bt/flat/64.png,,4.898037574,5.020097378,5.14785031,5.285705334,5.436166569,5.600411167000001,5.777604418999999,5.965670262000001,6.1616551170000005,6.363375905,6.569676879,6.780986092999999,6.998309476,7.2231024139999995,7.4566276689999995,7.699099267,7.949575488,8.204225243,8.458254318,8.708238277000001,8.94871942,9.180361234,9.413394225,9.662821712000001,9.936562708,10.24531858,10.57962932,10.90555019,11.17605937,11.36065797,11.44258764,11.44010492,11.39901167,13.36424623,13.43266332,13.60464824,13.86203518,14.18032663,14.51962312,14.84977387,15.16683417,15.4778392,15.77484925,16.759320199999998,17.01967648,17.24716028,17.44303089,17.61977618,17.79581312,17.98418052,18.18868245,18.40603954,18.63310358,18.86444393,19.09583675,19.31388997,19.54614144,19.77752777,20.16622019,20.44928148,20.73234276,21.01540405,21.29846533,21.58152662,21.86458791,22.14764919,22.43071048,22.71377176,22.99683305,23.27989434,23.56295562,23.84601691,24.1290782,24.41213948,24.69520077,24.97826205,25.26132334,25.54438463,25.82744591,26.1105072,26.39356848,26.67662977,26.95969106,27.24275234,27.52581363,27.80887492,28.0919362,28.37499749,28.65805877,28.94112006,29.22418135,29.50724263,29.79030392,30.0733652,30.35642649,30.63948778,30.92254906,31.20561035,31.48867164,31.77173292,32.05479421,32.33785549,32.62091678,32.90397807,33.18703935,33.47010064,33.75316192,34.03622321,34.3192845,34.60234578,34.88540707,35.16846836,35.45152964,35.73459093,36.01765221,36.3007135,36.58377479,36.86683607,37.14989736,37.43295864,37.71601993,37.99908122,38.2821425,38.56520379,38.84826508,39.13132636,39.41438765,39.69744893,39.98051022,40.26357151,40.54663279,40.82969408,41.11275536,41.39581665,41.67887794,41.96193922,42.24500051,42.5280618,42.81112308,43.09418437
Bolivia,BOL,Population density (people per sq. km of land area),EN.POP.DNST,Americas,https://www.countryflags.io/bo/flat/64.png,,3.44222653,3.510560325,3.580902797,3.653426567,3.7283042560000004,3.8055174010000004,3.885051232,3.967060833,4.051736361000001,4.139207976000001,4.229428598,4.322339148999999,4.417911013,4.5161017260000005,4.616836518,4.720258469,4.826227268999999,4.93394166,5.042388073,5.150867719,5.259019662,5.367252839,5.476608511,5.588593187000001,5.70429244,5.823991507000001,5.947411613,6.0743210560000005,6.204297055,6.336972215,6.47230961,6.610283393,6.750530786000001,6.892636389,7.036220807,7.181082803,7.327109757000001,7.474163205,7.622141603999999,7.770944337,7.92046063,8.07053817,8.221012647,8.371678205,8.522390843,8.672986246,8.823445952,8.973925967000001,9.124693991000001,9.275906951,9.427632235,9.57968799,9.731723438,9.883242869,10.03390566,10.18352534,10.33218314,10.48014585,10.26889911,10.39543715,10.52197519,10.64851323,10.77505127,10.90158931,11.02812735,11.15466539,11.28120343,11.40774147,11.53427951,11.66081755,11.78735559,11.91389362,12.04043166,12.1669697,12.29350774,12.42004578,12.54658382,12.67312186,12.7996599,12.92619794,13.05273598,13.17927402,13.30581206,13.4323501,13.55888814,13.68542618,13.81196421,13.93850225,14.06504029,14.19157833,14.31811637,14.44465441,14.57119245,14.69773049,14.82426853,14.95080657,15.07734461,15.20388265,15.33042069,15.45695873,15.58349676,15.7100348,15.83657284,15.96311088,16.08964892,16.21618696,16.342725,16.46926304,16.59580108,16.72233912,16.84887716,16.9754152,17.10195324,17.22849128,17.35502931,17.48156735,17.60810539,17.73464343,17.86118147,17.98771951,18.11425755,18.24079559,18.36733363,18.49387167,18.62040971,18.74694775,18.87348579,19.00002383,19.12656186,19.2530999,19.37963794,19.50617598,19.63271402,19.75925206,19.8857901,20.01232814,20.13886618,20.26540422,20.39194226,20.5184803
